IdSiniestro,NumeroVictimas,Año,Mes,Dia,Hora,IdTransporteVictima,IdTransporteAcusado,Gravedad
20190103793,1,2019,2,18,11,,,Victimas Heridas Leves
20190103860,1,2019,2,18,12,,,Victimas Heridas Leves
20190104126,1,2019,2,18,13,,,Victimas Heridas Leves
20190104242,3,2019,2,18,13,,,Victimas Heridas Leves
20190104417,1,2019,2,18,14,,,Victimas Heridas Leves
20190104441,1,2019,2,18,15,6,,Victimas Heridas Leves
20190104673,2,2019,2,18,14,,,Victimas Heridas Leves
20190105014,1,2019,2,18,17,1,,Victimas Heridas Leves
20190105084,1,2019,2,18,18,,,Victimas Heridas Leves
20190105094,1,2019,2,18,19,,,Victimas Heridas Leves
20190105171,1,2019,2,18,18,,,Victimas Heridas Leves
20190105231,2,2019,2,18,19,,,Victimas Heridas Leves
20190105252,1,2019,2,18,20,,,Victimas Heridas Leves
20190105311,1,2019,2,18,19,,,Victimas Heridas Leves
20190105322,1,2019,2,18,20,,,Victimas Heridas Leves
20190105358,2,2019,2,18,19,,,Victimas Heridas Leves
20190105489,1,2019,2,18,22,,,Victimas Heridas Leves
20190105688,1,2019,2,18,2,,,Victimas Heridas Leves
20190107761,1,2019,2,18,17,,,Victimas Heridas Leves
20190114039,1,2019,2,18,10,,,Victimas Heridas Leves
20190103162,1,2019,2,18,6,,,Victimas Heridas Leves
20190107327,1,2019,2,19,16,2,,Victimas Heridas Leves
20190107818,1,2019,2,19,18,2,,Victimas Heridas Leves
20190118037,1,2019,2,19,17,2,,Victimas Heridas Leves
20190105628,1,2019,2,19,1,,,Victimas Heridas Leves
20190105669,2,2019,2,19,2,6,,Victimas Heridas Leves
20190105928,1,2019,2,19,7,6,,Victimas Heridas Leves
20190105976,1,2019,2,19,6,,,Victimas Heridas Leves
20190106143,1,2019,2,19,8,,,Victimas Heridas Leves
20190107071,1,2019,2,19,14,6,,Victimas Heridas Leves
20190107096,1,2019,2,19,12,,,Victimas Heridas Leves
20190107114,1,2019,2,19,14,,,Victimas Heridas Leves
20190107192,1,2019,2,19,13,,,Victimas Heridas Leves
20190107272,1,2019,2,19,13,,,Victimas Heridas Leves
20190107363,1,2019,2,19,16,6,,Victimas Heridas Leves
20190107545,1,2019,2,19,16,,,Victimas Heridas Leves
20190107591,3,2019,2,19,17,,,Victimas Heridas Leves
20190107766,1,2019,2,19,18,,,Victimas Heridas Leves
20190107997,1,2019,2,19,20,4,,Victimas Heridas Leves
20190108038,1,2019,2,19,20,,,Victimas Heridas Leves
20190108086,1,2019,2,19,20,,,Victimas Heridas Leves
20190108140,1,2019,2,19,20,,,Victimas Heridas Leves
20190108190,1,2019,2,19,17,,,Victimas Heridas Leves
20190108285,1,2019,2,19,22,7,,Victimas Heridas Leves
20190109079,1,2019,2,19,23,,,Victimas Heridas Leves
20190115370,1,2019,2,19,17,,,Victimas Heridas Leves
20190115700,1,2019,2,19,22,7,,Victimas Heridas Leves
20190116731,1,2019,2,19,14,1,,Victimas Heridas Leves
20190117615,1,2019,2,19,11,,,Victimas Heridas Leves
20190120219,1,2019,2,19,9,,,Victimas Heridas Leves
20190166872,1,2019,2,19,16,,,Victimas Heridas Leves
20190110205,1,2019,2,20,18,2,,Victimas Heridas Leves
20190110424,1,2019,2,20,19,2,,Victimas Heridas Leves
20190110681,1,2019,2,20,23,2,,Victimas Heridas Leves
20190108388,1,2019,2,20,4,6,,Victimas Heridas Leves
20190108389,2,2019,2,20,0,,,Victimas Heridas Leves
20190108537,1,2019,2,20,8,,,Victimas Heridas Leves
20190108746,1,2019,2,20,10,,,Victimas Heridas Leves
20190108806,1,2019,2,20,9,,,Victimas Heridas Leves
20190108835,2,2019,2,20,7,,,Victimas Heridas Leves
20190109046,1,2019,2,20,7,,,Victimas Heridas Leves
20190109068,1,2019,2,20,10,,,Victimas Heridas Leves
20190109127,1,2019,2,20,10,6,,Victimas Heridas Leves
20190109157,1,2019,2,20,10,1,,Victimas Heridas Leves
20190109225,1,2019,2,20,10,6,,Victimas Heridas Leves
20190109241,2,2019,2,20,12,,,Victimas Heridas Leves
20190109281,1,2019,2,20,13,,,Victimas Heridas Leves
20190109567,1,2019,2,20,13,,,Victimas Heridas Leves
20190109662,1,2019,2,20,15,,,Victimas Heridas Leves
20190109803,1,2019,2,20,14,,,Victimas Heridas Leves
20190109847,1,2019,2,20,16,,,Victimas Heridas Leves
20190109971,1,2019,2,20,15,,,Victimas Heridas Leves
20190109996,1,2019,2,20,17,,,Victimas Heridas Leves
20190110219,1,2019,2,20,17,,,Victimas Heridas Leves
20190110260,1,2019,2,20,16,,,Victimas Heridas Leves
20190110437,1,2019,2,20,19,,,Victimas Heridas Leves
20190110484,1,2019,2,20,20,,,Victimas Heridas Leves
20190110536,1,2019,2,20,0,,,Victimas Heridas Leves
20190110547,1,2019,2,20,17,,,Victimas Heridas Leves
20190110567,2,2019,2,20,21,6,,Victimas Heridas Leves
20190110666,2,2019,2,20,21,4,,Victimas Heridas Leves
20190110676,2,2019,2,20,20,6,,Victimas Heridas Leves
20190110691,1,2019,2,20,22,,,Victimas Heridas Leves
20190112011,1,2019,2,20,12,,,Victimas Heridas Leves
20190113821,1,2019,2,20,12,,,Victimas Heridas Leves
20190113952,1,2019,2,20,2,6,,Victimas Heridas Leves
20190122941,1,2019,2,20,8,,,Victimas Heridas Leves
20190123142,1,2019,2,20,21,,,Victimas Heridas Leves
20190112151,1,2019,2,21,14,2,,Victimas Heridas Leves
20190112774,1,2019,2,21,11,2,,Victimas Heridas Leves
20190110742,1,2019,2,21,0,,,Victimas Heridas Leves
20190111107,1,2019,2,21,8,,,Victimas Heridas Leves
20190111108,1,2019,2,21,7,,,Victimas Heridas Leves
20190111256,1,2019,2,21,10,,,Victimas Heridas Leves
20190112059,1,2019,2,21,14,,,Victimas Heridas Leves
20190112066,2,2019,2,21,12,,,Victimas Heridas Leves
20190112088,1,2019,2,21,14,6,,Victimas Heridas Leves
20190112124,1,2019,2,21,14,,,Victimas Heridas Leves
20190112187,1,2019,2,21,12,,,Victimas Heridas Leves
20190112211,1,2019,2,21,15,,,Victimas Heridas Leves
20190112261,1,2019,2,21,13,,,Victimas Heridas Leves
20190112265,1,2019,2,21,13,,,Victimas Heridas Leves
20190112365,2,2019,2,21,14,,,Victimas Heridas Leves
20190112370,1,2019,2,21,14,6,,Victimas Heridas Leves
20190112414,1,2019,2,21,15,,,Victimas Heridas Leves
20190112568,1,2019,2,21,16,6,,Victimas Heridas Leves
20190112656,1,2019,2,21,15,,,Victimas Heridas Leves
20190112769,1,2019,2,21,17,,,Victimas Heridas Leves
20190112829,2,2019,2,21,16,,,Victimas Heridas Leves
20190112880,1,2019,2,21,18,,,Victimas Heridas Leves
20190113105,1,2019,2,21,19,,,Victimas Heridas Leves
20190113108,2,2019,2,21,20,,,Victimas Heridas Leves
20190113135,1,2019,2,21,21,,,Victimas Heridas Leves
20190113140,1,2019,2,21,18,6,,Victimas Heridas Leves
20190113192,2,2019,2,21,18,,,Victimas Heridas Leves
20190113263,2,2019,2,21,20,,,Victimas Heridas Leves
20190113264,3,2019,2,21,20,,,Victimas Heridas Leves
20190113290,1,2019,2,21,20,,,Victimas Heridas Leves
20190113473,1,2019,2,21,22,6,,Victimas Heridas Leves
20190113490,2,2019,2,21,22,6,,Victimas Heridas Leves
20190115550,1,2019,2,21,18,,,Victimas Heridas Leves
20190115862,1,2019,2,21,15,5,,Victimas Heridas Leves
20190125924,1,2019,2,21,15,,,Victimas Heridas Leves
20190112834,1,2019,2,21,17,,,Victimas Heridas Leves
20190115813,1,2019,2,22,21,2,,Victimas Heridas Leves
20190113578,1,2019,2,22,6,,,Victimas Heridas Leves
20190113601,1,2019,2,22,5,6,,Victimas Heridas Leves
20190113790,1,2019,2,22,7,,,Victimas Heridas Leves
20190113849,1,2019,2,22,9,,,Victimas Heridas Leves
20190113879,1,2019,2,22,8,,,Victimas Heridas Leves
20190113892,1,2019,2,22,7,,,Victimas Heridas Leves
20190114121,1,2019,2,22,8,,,Victimas Heridas Leves
20190114126,1,2019,2,22,8,,,Victimas Heridas Leves
20190114156,1,2019,2,22,8,,,Victimas Heridas Leves
20190114180,1,2019,2,22,11,,,Victimas Heridas Leves
20190114348,1,2019,2,22,12,,,Victimas Heridas Leves
20190114406,1,2019,2,22,12,,,Victimas Heridas Leves
20190114407,1,2019,2,22,12,,,Victimas Heridas Leves
20190114431,1,2019,2,22,11,4,,Victimas Heridas Leves
20190114487,1,2019,2,22,10,,,Victimas Heridas Leves
20190114499,2,2019,2,22,8,4,,Victimas Heridas Leves
20190114528,1,2019,2,22,12,,,Victimas Heridas Leves
20190114542,1,2019,2,22,11,,,Victimas Heridas Leves
20190114638,1,2019,2,22,12,,,Victimas Heridas Leves
20190114777,1,2019,2,22,14,1,,Victimas Heridas Leves
20190115097,1,2019,2,22,0,6,,Victimas Heridas Leves
20190115211,1,2019,2,22,16,,,Victimas Heridas Leves
20190115226,1,2019,2,22,14,,,Victimas Heridas Leves
20190115239,1,2019,2,22,16,,,Victimas Heridas Leves
20190115258,1,2019,2,22,17,,,Victimas Heridas Leves
20190115357,1,2019,2,22,17,6,,Victimas Heridas Leves
20190115509,1,2019,2,22,17,,,Victimas Heridas Leves
20190115523,1,2019,2,22,18,6,,Victimas Heridas Leves
20190115608,1,2019,2,22,17,,,Victimas Heridas Leves
20190115693,1,2019,2,22,20,,,Victimas Heridas Leves
20190115711,1,2019,2,22,19,,,Victimas Heridas Leves
20190115717,1,2019,2,22,20,,,Victimas Heridas Leves
20190115726,2,2019,2,22,20,,,Victimas Heridas Leves
20190115831,2,2019,2,22,17,4,,Victimas Heridas Leves
20190115904,1,2019,2,22,20,,,Victimas Heridas Leves
20190121179,1,2019,2,22,22,,,Victimas Heridas Leves
20190249782,1,2019,2,22,12,,,Victimas Heridas Leves
20190114281,1,2019,2,22,10,,,Victimas Heridas Leves
20190115200,1,2019,2,22,14,,,Victimas Heridas Leves
20190117243,1,2019,2,23,21,2,,Victimas Heridas Leves
20190116000,1,2019,2,23,1,,,Victimas Heridas Leves
20190116121,3,2019,2,23,5,,,Victimas Heridas Leves
20190116130,1,2019,2,23,5,,,Victimas Heridas Leves
20190116175,1,2019,2,23,7,,,Victimas Heridas Leves
20190116219,1,2019,2,23,8,,,Victimas Heridas Leves
20190116244,1,2019,2,23,6,,,Victimas Heridas Leves
20190116664,1,2019,2,23,11,,,Victimas Heridas Leves
20190116700,3,2019,2,23,12,,,Victimas Heridas Leves
20190116800,1,2019,2,23,15,6,,Victimas Heridas Leves
20190117011,1,2019,2,23,18,4,,Victimas Heridas Leves
20190117078,2,2019,2,23,19,,,Victimas Heridas Leves
20190117104,1,2019,2,23,18,,,Victimas Heridas Leves
20190117201,2,2019,2,23,19,6,,Victimas Heridas Leves
20190117314,1,2019,2,23,23,6,,Victimas Heridas Leves
20190117337,1,2019,2,23,21,,,Victimas Heridas Leves
20190117095,1,2019,2,23,19,,,Victimas Heridas Leves
20190118122,1,2019,2,24,8,2,,Victimas Heridas Leves
20190117588,2,2019,2,24,6,,,Victimas Heridas Leves
20190117682,2,2019,2,24,6,6,,Victimas Heridas Leves
20190117991,1,2019,2,24,14,6,,Victimas Heridas Leves
20190118490,1,2019,2,24,22,,,Victimas Heridas Leves
20190126374,2,2019,2,24,13,,,Victimas Heridas Leves
20190118513,1,2019,2,25,1,2,,Victimas Heridas Leves
20190119434,1,2019,2,25,9,2,,Victimas Heridas Leves
20190120704,1,2019,2,25,17,2,,Victimas Heridas Leves
20190118481,2,2019,2,25,21,,,Victimas Heridas Leves
20190118519,1,2019,2,25,1,,,Victimas Heridas Leves
20190118780,1,2019,2,25,7,,,Victimas Heridas Leves
20190118791,1,2019,2,25,6,,,Victimas Heridas Leves
20190118816,1,2019,2,25,17,,,Victimas Heridas Leves
20190118903,1,2019,2,25,9,,,Victimas Heridas Leves
20190118994,1,2019,2,25,7,,,Victimas Heridas Leves
20190119010,1,2019,2,25,10,6,,Victimas Heridas Leves
20190119066,1,2019,2,25,10,,,Victimas Heridas Leves
20190119253,1,2019,2,25,11,1,,Victimas Heridas Leves
20190119568,2,2019,2,25,12,,,Victimas Heridas Leves
20190119628,1,2019,2,25,13,,,Victimas Heridas Leves
20190119649,1,2019,2,25,12,6,,Victimas Heridas Leves
20190119743,1,2019,2,25,12,,,Victimas Heridas Leves
20190119794,3,2019,2,25,11,,,Victimas Heridas Leves
20190119858,1,2019,2,25,12,,,Victimas Heridas Leves
20190120126,1,2019,2,25,15,,,Victimas Heridas Leves
20190120316,1,2019,2,25,13,,,Victimas Heridas Leves
20190120452,1,2019,2,25,17,,,Victimas Heridas Leves
20190120604,1,2019,2,25,16,,,Victimas Heridas Leves
20190120605,1,2019,2,25,16,,,Victimas Heridas Leves
20190120637,3,2019,2,25,17,,,Victimas Heridas Leves
20190120639,1,2019,2,25,18,,,Victimas Heridas Leves
20190120674,1,2019,2,25,16,,,Victimas Heridas Leves
20190120821,1,2019,2,25,20,,,Victimas Heridas Leves
20190120839,1,2019,2,25,20,,,Victimas Heridas Leves
20190120855,1,2019,2,25,20,6,,Victimas Heridas Leves
20190120912,1,2019,2,25,19,,,Victimas Heridas Leves
20190120941,1,2019,2,25,19,,,Victimas Heridas Leves
20190120955,1,2019,2,25,18,6,,Victimas Heridas Leves
20190121022,1,2019,2,25,22,6,,Victimas Heridas Leves
20190121049,1,2019,2,25,22,,,Victimas Heridas Leves
20190121118,1,2019,2,25,22,,,Victimas Heridas Leves
20190121159,1,2019,2,25,22,,,Victimas Heridas Leves
20190121707,1,2019,2,25,18,,,Victimas Heridas Leves
20190122800,2,2019,2,25,20,,,Victimas Heridas Leves
20190127758,1,2019,2,25,8,,,Victimas Heridas Leves
20190143620,1,2019,2,25,11,,,Victimas Heridas Leves
20190143645,1,2019,2,25,9,,,Victimas Heridas Leves
20190145748,1,2019,2,25,8,,,Victimas Heridas Leves
20190168260,1,2019,2,25,8,,,Victimas Heridas Leves
20190119115,1,2019,2,25,10,,,Victimas Heridas Leves
20190121886,1,2019,2,26,8,2,,Victimas Heridas Leves
20190121911,1,2019,2,26,10,2,,Victimas Heridas Leves
20190122125,1,2019,2,26,10,2,,Victimas Heridas Leves
20190122153,1,2019,2,26,12,2,,Victimas Heridas Leves
20190122732,1,2019,2,26,14,2,,Victimas Heridas Leves
20190123351,1,2019,2,26,18,2,,Victimas Heridas Leves
20190121165,1,2019,2,26,0,,,Victimas Heridas Leves
20190121210,1,2019,2,26,1,,,Victimas Heridas Leves
20190121316,3,2019,2,26,1,4,,Victimas Heridas Leves
20190121322,3,2019,2,26,5,,,Victimas Heridas Leves
20190121523,2,2019,2,26,8,,,Victimas Heridas Leves
20190121525,1,2019,2,26,9,,,Victimas Heridas Leves
20190121832,2,2019,2,26,8,,,Victimas Heridas Leves
20190122092,1,2019,2,26,10,,,Victimas Heridas Leves
20190122280,2,2019,2,26,12,,,Victimas Heridas Leves
20190122512,1,2019,2,26,13,,,Victimas Heridas Leves
20190122617,1,2019,2,26,10,,,Victimas Heridas Leves
20190122656,1,2019,2,26,13,6,,Victimas Heridas Leves
20190122695,1,2019,2,26,13,,,Victimas Heridas Leves
20190122805,1,2019,2,26,15,4,,Victimas Heridas Leves
20190122899,1,2019,2,26,13,,,Victimas Heridas Leves
20190122950,1,2019,2,26,15,,,Victimas Heridas Leves
20190123079,1,2019,2,26,15,,,Victimas Heridas Leves
20190123172,2,2019,2,26,16,4,,Victimas Heridas Leves
20190123221,2,2019,2,26,15,,,Victimas Heridas Leves
20190123239,1,2019,2,26,17,4,,Victimas Heridas Leves
20190123315,1,2019,2,26,14,,,Victimas Heridas Leves
20190123339,1,2019,2,26,16,,,Victimas Heridas Leves
20190123501,1,2019,2,26,17,,,Victimas Heridas Leves
20190123572,1,2019,2,26,16,,,Victimas Heridas Leves
20190123616,1,2019,2,26,20,,,Victimas Heridas Leves
20190123698,1,2019,2,26,16,,,Victimas Heridas Leves
20190123706,1,2019,2,26,18,,,Victimas Heridas Leves
20190123712,1,2019,2,26,18,,,Victimas Heridas Leves
20190123717,1,2019,2,26,18,,,Victimas Heridas Leves
20190123812,1,2019,2,26,21,,,Victimas Heridas Leves
20190123836,1,2019,2,26,22,,,Victimas Heridas Leves
20190123852,1,2019,2,26,21,,,Victimas Heridas Leves
20190123916,1,2019,2,26,22,6,,Victimas Heridas Leves
20190123919,1,2019,2,26,20,4,,Victimas Heridas Leves
20190000120,1,2019,2,26,,,,Victimas Heridas Leves
20190126160,1,2019,2,27,18,2,,Victimas Heridas Leves
20190126354,1,2019,2,27,18,2,,Victimas Heridas Leves
20190126458,1,2019,2,27,21,2,,Victimas Heridas Leves
20190126560,1,2019,2,27,19,2,,Victimas Heridas Leves
20190160649,1,2019,2,27,8,2,,Victimas Heridas Leves
20190124004,2,2019,2,27,1,,,Victimas Heridas Leves
20190124010,1,2019,2,27,0,4,,Victimas Heridas Leves
20190124016,1,2019,2,27,0,,,Victimas Heridas Leves
20190124017,1,2019,2,27,2,,,Victimas Heridas Leves
20190124112,2,2019,2,27,5,4,,Victimas Heridas Leves
20190124345,1,2019,2,27,7,,,Victimas Heridas Leves
20190124917,1,2019,2,27,9,,,Victimas Heridas Leves
20190125050,1,2019,2,27,12,,,Victimas Heridas Leves
20190125172,1,2019,2,27,13,,,Victimas Heridas Leves
20190125273,1,2019,2,27,11,,,Victimas Heridas Leves
20190125602,1,2019,2,27,13,,,Victimas Heridas Leves
20190125638,1,2019,2,27,13,,,Victimas Heridas Leves
20190125874,1,2019,2,27,16,6,,Victimas Heridas Leves
20190125884,1,2019,2,27,14,,,Victimas Heridas Leves
20190125908,1,2019,2,27,14,4,,Victimas Heridas Leves
20190125959,1,2019,2,27,17,,,Victimas Heridas Leves
20190126015,2,2019,2,27,14,1,,Victimas Heridas Leves
20190126039,1,2019,2,27,18,,,Victimas Heridas Leves
20190126110,1,2019,2,27,18,4,,Victimas Heridas Leves
20190126141,1,2019,2,27,17,6,,Victimas Heridas Leves
20190126286,1,2019,2,27,17,,,Victimas Heridas Leves
20190126296,1,2019,2,27,17,,,Victimas Heridas Leves
20190126305,1,2019,2,27,16,,,Victimas Heridas Leves
20190126326,1,2019,2,27,20,,,Victimas Heridas Leves
20190126408,1,2019,2,27,18,,,Victimas Heridas Leves
20190126505,1,2019,2,27,22,1,,Victimas Heridas Leves
20190126553,1,2019,2,27,18,,,Victimas Heridas Leves
20190130456,2,2019,2,27,19,7,,Victimas Heridas Leves
20190140164,1,2019,2,27,20,,,Victimas Heridas Leves
20190126923,1,2019,2,28,9,2,,Victimas Heridas Leves
20190128473,1,2019,2,28,18,2,,Victimas Heridas Leves
20190128598,1,2019,2,28,19,2,,Victimas Heridas Leves
20190128600,1,2019,2,28,18,2,,Victimas Heridas Leves
20190128835,1,2019,2,28,22,2,,Victimas Heridas Leves
20190126574,1,2019,2,28,0,6,,Victimas Heridas Leves
20190126596,1,2019,2,28,1,,,Victimas Heridas Leves
20190126633,1,2019,2,28,2,,,Victimas Heridas Leves
20190126772,1,2019,2,28,7,,,Victimas Heridas Leves
20190126937,1,2019,2,28,9,,,Victimas Heridas Leves
20190127113,1,2019,2,28,10,6,,Victimas Heridas Leves
20190127214,1,2019,2,28,9,6,,Victimas Heridas Leves
20190127669,1,2019,2,28,11,6,,Victimas Heridas Leves
20190127723,1,2019,2,28,14,,,Victimas Heridas Leves
20190127812,1,2019,2,28,15,,,Victimas Heridas Leves
20190128037,3,2019,2,28,14,4,,Victimas Heridas Leves
20190128124,1,2019,2,28,16,,,Victimas Heridas Leves
20190128200,1,2019,2,28,17,,,Victimas Heridas Leves
20190128332,1,2019,2,28,16,6,,Victimas Heridas Leves
20190128419,1,2019,2,28,18,3,,Victimas Heridas Leves
20190128552,1,2019,2,28,18,,,Victimas Heridas Leves
20190128557,1,2019,2,28,14,,,Victimas Heridas Leves
20190128561,1,2019,2,28,19,,,Victimas Heridas Leves
20190128563,1,2019,2,28,19,,,Victimas Heridas Leves
20190128582,1,2019,2,28,19,,,Victimas Heridas Leves
20190128587,1,2019,2,28,20,1,,Victimas Heridas Leves
20190128610,1,2019,2,28,18,,,Victimas Heridas Leves
20190128624,1,2019,2,28,18,,,Victimas Heridas Leves
20190128637,1,2019,2,28,20,,,Victimas Heridas Leves
20190128730,1,2019,2,28,19,6,,Victimas Heridas Leves
20190128731,2,2019,2,28,16,4,,Victimas Heridas Leves
20190128789,1,2019,2,28,21,6,,Victimas Heridas Leves
20190128794,1,2019,2,28,18,,,Victimas Heridas Leves
20190128813,1,2019,2,28,21,,,Victimas Heridas Leves
20190128890,1,2019,2,28,13,,,Victimas Heridas Leves
20190128946,1,2019,2,28,18,,,Victimas Heridas Leves
20190129713,1,2019,2,28,20,,,Victimas Heridas Leves
20190130811,1,2019,2,28,22,,,Victimas Heridas Leves
20190143805,1,2019,2,28,19,,,Victimas Heridas Leves
20190129177,1,2019,3,1,3,2,,Victimas Heridas Leves
20190129239,1,2019,3,1,3,2,,Victimas Heridas Leves
20190130219,1,2019,3,1,10,2,,Victimas Heridas Leves
20190130771,1,2019,3,1,18,2,,Victimas Heridas Leves
20190130814,1,2019,3,1,18,2,,Victimas Heridas Leves
20190131010,1,2019,3,1,19,2,,Victimas Heridas Leves
20190129447,1,2019,3,1,9,,,Victimas Heridas Leves
20190129475,1,2019,3,1,8,,,Victimas Heridas Leves
20190129573,1,2019,3,1,7,,,Victimas Heridas Leves
20190129597,1,2019,3,1,8,,,Victimas Heridas Leves
20190129685,1,2019,3,1,10,,,Victimas Heridas Leves
20190129767,1,2019,3,1,9,,,Victimas Heridas Leves
20190129789,1,2019,3,1,9,,,Victimas Heridas Leves
20190129939,1,2019,3,1,10,,,Victimas Heridas Leves
20190130001,1,2019,3,1,12,,,Victimas Heridas Leves
20190130244,1,2019,3,1,8,6,,Victimas Heridas Leves
20190130252,1,2019,3,1,12,,,Victimas Heridas Leves
20190130327,1,2019,3,1,14,,,Victimas Heridas Leves
20190130434,2,2019,3,1,12,,,Victimas Heridas Leves
20190130552,1,2019,3,1,14,,,Victimas Heridas Leves
20190130698,1,2019,3,1,15,,,Victimas Heridas Leves
20190130710,1,2019,3,1,14,,,Victimas Heridas Leves
20190130722,1,2019,3,1,15,,,Victimas Heridas Leves
20190130732,1,2019,3,1,17,,,Victimas Heridas Leves
20190130777,1,2019,3,1,18,6,,Victimas Heridas Leves
20190130895,1,2019,3,1,17,,,Victimas Heridas Leves
20190130984,2,2019,3,1,18,,,Victimas Heridas Leves
20190130993,1,2019,3,1,16,,,Victimas Heridas Leves
20190131011,1,2019,3,1,18,,,Victimas Heridas Leves
20190131012,1,2019,3,1,17,6,,Victimas Heridas Leves
20190131143,1,2019,3,1,19,,,Victimas Heridas Leves
20190131148,1,2019,3,1,20,,,Victimas Heridas Leves
20190131187,1,2019,3,1,17,6,,Victimas Heridas Leves
20190131189,1,2019,3,1,16,,,Victimas Heridas Leves
20190131202,1,2019,3,1,21,6,,Victimas Heridas Leves
20190131217,1,2019,3,1,20,,,Victimas Heridas Leves
20190131226,1,2019,3,1,21,6,,Victimas Heridas Leves
20190131276,1,2019,3,1,21,,,Victimas Heridas Leves
20190131315,1,2019,3,1,23,6,,Victimas Heridas Leves
20190131877,1,2019,3,1,22,,,Victimas Heridas Leves
20190142202,1,2019,3,1,22,,,Victimas Heridas Leves
20190175853,1,2019,3,1,18,4,,Victimas Heridas Leves
20190132860,1,2019,3,2,20,2,,Victimas Heridas Leves
20190131466,1,2019,3,2,2,,,Victimas Heridas Leves
20190131484,1,2019,3,2,2,,,Victimas Heridas Leves
20190131679,1,2019,3,2,4,,,Victimas Heridas Leves
20190131725,1,2019,3,2,6,6,,Victimas Heridas Leves
20190131805,1,2019,3,2,9,,,Victimas Heridas Leves
20190132130,1,2019,3,2,11,,,Victimas Heridas Leves
20190132190,1,2019,3,2,14,,,Victimas Heridas Leves
20190132449,1,2019,3,2,12,,,Victimas Heridas Leves
20190132584,1,2019,3,2,19,6,,Victimas Heridas Leves
20190132702,1,2019,3,2,20,6,,Victimas Heridas Leves
20190132796,2,2019,3,2,22,,,Victimas Heridas Leves
20190132835,1,2019,3,2,18,,,Victimas Heridas Leves
20190132857,1,2019,3,2,21,,,Victimas Heridas Leves
20190132882,1,2019,3,2,22,,,Victimas Heridas Leves
20190143212,2,2019,3,2,17,,,Victimas Heridas Leves
20190703793,1,2019,3,2,9,4,,Victimas Heridas Leves
20190132914,1,2019,3,3,0,2,,Victimas Heridas Leves
20190133096,1,2019,3,3,2,,,Victimas Heridas Leves
20190133116,2,2019,3,3,4,,,Victimas Heridas Leves
20190133227,1,2019,3,3,6,,,Victimas Heridas Leves
20190133232,5,2019,3,3,7,,,Victimas Heridas Leves
