IdSiniestro,Longitud,Latitud,IdComuna,TipoVia,NombreVia
20200537028,-58.524036466237,-34.629535366298,10,Via Local,"PORCEL DE PERALTA, MANUEL"
20200537158,-58.476529497614,-34.608791111101,11,Via Local,"ARTIGAS, JOSE GERVASIO, GRAL."
20200537214,-58.513021380901,-34.631036772521,10,Via Local,"GONZALEZ, ELPIDIO"
20200537258,,,,,
20200537265,-58.479354341608,-34.556764973700,12,Via Local,NUÃ‘EZ
20200537349,-58.393341918021,-34.610431740734,3,Via Local,COMBATE DE LOS POZOS
20200537357,-58.403783481933,-34.636792935457,4,Via Principal,CASEROS AV.
20200537392,-58.405569844133,-34.612420560635,3,Via Principal,"ALSINA, ADOLFO"
20200537398,-58.411735779508,-34.639643952167,4,Via Principal,USPALLATA
20200537812,-58.393860835867,-34.604461882812,3,Via Principal,CORRIENTES AV.
20200537847,-58.500246650397,-34.651304444905,9,Via Local,FONROUGE
20200537858,-58.397533326853,-34.609757186077,3,Via Principal,RIVADAVIA AV.
20200537933,-58.504678982877,-34.640628203981,10,Via Local,ACASSUSO
20200537945,-58.458336380628,-34.627133350116,7,Via Principal,RIVADAVIA AV.
20200537957,-58.411735779508,-34.639643952167,4,Via Principal,USPALLATA
20200538055,-58.385891791539,-34.616684364848,1,Via Local,SAN JOSE
20200538057,-58.506813586625,-34.605472809816,11,Via Principal,CHIVILCOY AV.
20200538059,-58.381136675759,-34.617653238781,1,Via Principal,9 DE JULIO AV.
20200538172,-58.401286513111,-34.623667823073,3,Via Principal,SAN JUAN AV.
20200538221,-58.489273671442,-34.610585866037,11,Via Principal,CAMPANA
20200538255,,,,,
20200538316,-58.392289656654,-34.604435273925,3,Via Principal,CORRIENTES AV.
20200538551,-58.484778919745,-34.611750981422,11,Via Local,"GARCIA, JUAN AGUSTIN"
20200538592,-58.444531560571,-34.660968940089,8,Via Principal,"FERNANDEZ DE LA CRUZ, F., GRAL. AV."
20200538772,-58.460715964420,-34.642921991799,7,Via Principal,"PERON, EVA AV."
20200538816,-58.482605435108,-34.623514752826,11,Via Principal,"JUSTO, JUAN B. AV."
20200538907,-58.395989198461,-34.581675728898,2,Via Principal,"FIGUEROA ALCORTA, PRES. AV."
20200539013,-58.426750049550,-34.598128590039,5,Via Principal,ESTADO DE ISRAEL AV.
20200539033,-58.432862515864,-34.616703647544,6,Via Principal,RIVADAVIA AV.
20200538385,,,,,
20200539206,-58.461588708973,-34.603694646489,15,Via Principal,SAN MARTIN AV.
20200539339,-58.401968171110,-34.623705349805,3,Via Principal,JUJUY AV.
20200539552,-58.466342349076,-34.551245722785,13,Via Principal,CABILDO AV.
20200539757,-58.485025991024,-34.650866483865,9,Via Local,GARZON EUGENIO GENERAL
20200539875,,,,,
20200539917,-58.414716450047,-34.622401966466,5,Via Local,MAZA
20200539942,,,,,
20200539948,-58.409866463451,-34.577280609204,14,Via Principal,DEL LIBERTADOR AV.
20200539989,-58.448502789743,-34.635599364945,7,Via Principal,"PERON, EVA AV."
20200540222,-58.463543011626,-34.554480624620,13,Via Principal,CABILDO AV.
20200540313,-58.405456598622,-34.629183242344,3,Via Principal,CHICLANA AV.
20200540704,-58.505355414857,-34.629020480494,10,Via Principal,LOPE DE VEGA AV.
20200540774,-58.385275261900,-34.604936647160,1,Via Local,TALCAHUANO
20200540776,-58.512698431905,-34.640429739698,9,Via Local,POLA
20200540852,-58.457113202061,-34.654048777269,7,Via Local,"ACOSTA, MARIANO"
20200540882,-58.413778884322,-34.643690929146,4,Via Principal,ALMAFUERTE AV.
20200541157,-58.409926279654,-34.612205086585,3,Via Local,"URQUIZA, GRAL."
20200541455,-58.485382943184,-34.62571499091,10,Via Principal,GAONA AV.
20200541458,-58.486715357861,-34.543212165100,12,Autopista,"PAZ, GRAL. AV."
20200541472,-58.503772461392,-34.561386937042,12,Via Principal,"GERCHUNOFF, ALBERTO"
20200541505,-58.428090805576,-34.595514592158,15,Via Principal,CORDOBA AV.
20200541512,-58.466330274798,-34.631322998920,7,Via Local,CULPINA
20200541637,-58.477290840431,-34.622328124173,7,Via Principal,GAONA AV.
20200541720,-58.525557836510,-34.613928617208,10,Via Principal,LOPE DE VEGA AV.
20200541751,-58.372526028997,-34.602038122316,1,Via Local,LAVALLE
20200541916,-58.502406650795,-34.632794951390,10,Via Principal,"JUSTO, JUAN B. AV."
20200541917,-58.378858624346,-34.625873745607,1,Via Principal,"IRIGOYEN, BERNARDO DE"
20200541979,-58.381230405776,-34.611876536914,1,Via Principal,MORENO
20200542042,-58.385844025561,-34.621154881605,1,Via Local,SAN JOSE
20200542098,-58.518206171614,-34.619258782581,11,Via Principal,LOPE DE VEGA AV.
20200542110,-58.417342085431,-34.610941599504,5,Via Principal,RIVADAVIA AV.
20200542534,-58.423575094551,-34.599115657349,5,Via Local,GASCON
20200542605,-58.382233829418,-34.626938657191,1,Via Local,LIMA
20200542608,-58.415956007642,-34.6275286465964,,,
20200542677,-58.464466123907,-34.615761088823,11,Via Principal,GAONA AV.
20200542721,-58.405947557003,-34.606545798500,3,Via Local,SARMIENTO
20200542724,-58.491990273475,-34.607657258703,11,Via Local,CAMPANA
20200542875,-58.405229602237,-34.650263672468,4,Via Principal,"IRIARTE, GRAL. AV."
20200542934,-58.476553593380,-34.571097378392,12,Via Principal,OLAZABAL AV.
20200542941,-58.4546232347191,-34.6612194426714,,,
20200542981,-58.491669939143,-34.638945726771,10,Via Local,RAFAELA
20200543132,-58.416067343411,-34.608535445598,5,Via Principal,DIAZ VELEZ AV.
20200543196,-58.400183978427,-34.626170313854,3,Via Local,ALBERTI
20200543377,-58.432576811129,-34.635871727295,7,Via Principal,"MORENO, JOSE MARIA AV."
20200543742,-58.476201604670,-34.606650217008,11,Via Local,ALVAREZ JONTE
20200543751,-58.443478573934,-34.585400846546,15,Via Principal,CORDOBA AV.
20200543865,-58.505098869164,-34.640038967959,10,Via Local,BASUALDO
20200544032,-58.423904642276,-34.562017325051,14,Via Principal,"FIGUEROA ALCORTA, PRES. AV."
20200544178,-58.509551463598,-34.642785430581,9,Via Local,POLA
20200544310,-58.474189447735,-34.620496724202,11,Via Principal,NAZCA AV.
20200544314,-58.464625453667,-34.670858130343,8,Via Local,"BATLLE Y ORDOÃ‘EZ, JOSE P.T."
20200544371,-58.380998330204,-34.622149537067,1,Via Principal,9 DE JULIO AV.
20200544512,-58.488171430070,-34.603494092485,11,Via Principal,NAZCA AV.
20200544535,-58.477369618106,-34.664006138053,8,Via Local,"ALVAREZ, CRISOSTOMO"
20200544570,-58.42963488263,-34.656588246754,4,Via Principal,"BONORINO, ESTEBAN, CNEL. AV."
20200545658,-58.526839069800,-34.616879914344,10,Via Local,"LISTA, RAMON, CORONEL"
20200545744,-58.506176308417,-34.588681954222,12,Via Principal,MOSCONI GENERAL AV.
20200546075,-58.471575513433,-34.626368617856,7,Via Principal,AVELLANEDA AV.
20200546114,-58.393185801291,-34.615789820018,3,Via Local,MEXICO
20200546119,-58.472901795494,-34.611236684555,11,Via Local,"BUFANO, ALFREDO R."
20200546168,-58.443509789252,-34.669126821904,8,Via Principal,"ROCA, CNEL. AV."
20200546177,-58.459546926732,-34.638614740305,7,Via Principal,VARELA AV.
20200546234,-58.500560925945,-34.565657909688,12,Via Principal,"LARRALDE, CRISOLOGO AV."
20200546377,-58.416067343411,-34.608535445598,5,Via Principal,BILLINGHURST
20200546440,-58.484554119343,-34.675127607119,8,Via Local,"DE LA TORRE, LISANDRO"
20200546471,-58.447264689462,-34.622984988879,6,Via Principal,RIVADAVIA AV.
20200546473,-58.357034272779,-34.632527109382,4,Via Local,"BRIN, MINISTRO"
20200547794,-58.472975057147,-34.662450853805,9,Via Principal,ESCALADA AV.
20200547842,-58.442422412494,-34.631192727308,7,Via Local,"MITRE, EMILIO"
20200547880,-58.413437731980,-34.612613539540,5,Via Principal,"YRIGOYEN, HIPOLITO AV."
20200547999,-58.391959161626,-34.609234203568,3,Via Principal,RIVADAVIA AV.
20200548062,-58.391863660498,-34.607296538138,1,Via Principal,CALLAO AV.
20200548269,-58.505098869164,-34.640038967959,10,Via Local,BASUALDO
20200548314,-58.382721213907,-34.595465813461,1,Via Principal,SANTA FE AV.
20200548353,-58.438235588686,-34.618308484602,6,Via Local,HIDALGO
20200548415,-58.377093345924,-34.640350824684,4,Autopista,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI
20200548433,-58.526208196206,-34.612984442765,11,Via Principal,LOPE DE VEGA AV.
20200548554,-58.499016995776,-34.552100627248,12,Via Principal,"BALBIN, RICARDO, DR. AV."
20200548581,-58.472901795494,-34.611236684555,11,Via Local,"BUFANO, ALFREDO R."
20200548623,-58.396228750587,-34.607452568481,3,Via Local,JUNIN
20200548656,-58.48389325494,-34.653822193760,9,Via Local,"BILBAO, FRANCISCO"
20200548696,-58.399079784849,-34.603507116674,3,Via Local,LAVALLE
20200548736,-58.391556950902,-34.621558732081,3,Via Principal,ENTRE RIOS AV.
20200548840,-58.522965893199,-34.620513816145,10,Via Local,"HUGO, VICTOR"
20200549122,-58.429893505617,-34.608548431967,5,Via Principal,DIAZ VELEZ AV.
20200549397,-58.445129198586,-34.608506874269,6,Via Principal,"PUEYRREDON, HONORIO, DR. AV."
20200549400,-58.481802526057,-34.565360731422,12,Via Principal,CONGRESO AV.
20200549461,-58.430760762017,-34.622544232993,6,Via Principal,DOBLAS
20200549468,-58.465209408384,-34.548767714893,13,Via Local,NUÃ‘EZ
20200549513,-58.439279786690,-34.586761384246,14,Via Principal,"VEGA, NICETO, CNEL. AV."
20200549618,-58.421779677694,-34.597734404132,14,Via Principal,CORDOBA AV.
20200549627,-58.475173273935,-34.617029969533,11,Via Principal,"JUSTO, JUAN B. AV."
20200549712,-58.471783052139,-34.629833782262,7,Via Local,YERBAL
20200549746,-58.423370671544,-34.562678856054,14,Via Principal,"FIGUEROA ALCORTA, PRES. AV."
20200549775,-58.450876925698,-34.599308378433,15,Via Principal,"JUSTO, JUAN B. AV."
20200549808,-58.503634545903,-34.670133262654,9,Via Local,"SUAREZ, JUSTO ANTONIO"
20200549843,-58.416606637975,-34.627202518805,5,Via Local,COCHABAMBA
20200549907,-58.401526780243,-34.587246541838,2,Via Local,AGUERO
20200549936,-58.441042210298,-34.613968301571,6,Via Principal,"PUEYRREDON, HONORIO, DR. AV."
20200549950,-58.433434656852,-34.590841291409,14,Via Local,"VEGA, NICETO, CNEL."
20200549953,-58.420131908070,-34.646030319744,4,Via Principal,LA PLATA AV.
20200550052,-58.437423427976,-34.647350788495,7,Via Principal,RIESTRA AV.
20200550345,-58.464518413154,-34.649919462703,7,Via Principal,"MORENO, PERITO AV."
20200550491,-58.429605961043,-34.621333426512,6,Via Local,SENILLOSA
20200550537,-58.431635659688,-34.618536329149,6,Via Local,ROSARIO
20200550634,-58.442770942945,-34.659578014782,8,Via Principal,"FERNANDEZ DE LA CRUZ, F., GRAL. AV."
20200550703,-58.428685716607,-34.577485499359,14,Via Principal,SANTA FE AV.
20200550785,-58.424796719281,-34.613337622381,5,Via Principal,RIVADAVIA AV.
20200550109,,,,,
20200550914,-58.381230755265,-34.615278061222,1,Via Principal,9 DE JULIO AV.
20200550926,-58.444301374112,-34.594763673349,15,Via Principal,CORRIENTES AV.
20200550987,-58.504100239418,-34.567175424189,12,Via Principal,"LARRALDE, CRISOLOGO AV."
20200551400,-58.437043038378,-34.594331404878,15,Via Local,GURRUCHAGA
20200551505,-58.383688843966,-34.650101918179,4,Via Principal,"IRIARTE, GRAL. AV."
20200551563,-58.449062518656,-34.606914015904,15,Via Principal,SAN MARTIN AV.
20200551775,-58.420336509956,-34.614613655216,5,Via Principal,CASTRO BARROS AV.
20200551877,-58.442769787232,-34.556651413217,13,Via Local,"SUCRE, ANTONIO JOSE DE, MCAL."
20200551895,-58.401656867016,-34.582005912119,14,Via Principal,DEL LIBERTADOR AV.
20200551926,-58.417770315078,-34.626487956150,5,Via Local,COLOMBRES
20200551952,-58.504462467632,-34.649491109883,9,Via Principal,LARRAZABAL AV.
20200552120,-58.450000065512,-34.580879747213,15,Via Principal,ALVAREZ THOMAS AV.
20200552181,-58.529848867600,-34.641787314923,9,Autopista,"PAZ, GRAL. AV."
20200552272,-58.402350840143,-34.594442320744,2,Via Principal,PUEYRREDON AV.
20200552387,-58.506176308417,-34.588681954222,12,Via Principal,MOSCONI GENERAL AV.
20200552516,-58.374583943877,-34.638673799373,4,Via Local,SUAREZ
20200552553,-58.508775218216,-34.669777099202,9,Via Principal,DE LOS CORRALES AV.
20200552563,-58.397229012198,-34.622974236622,3,Via Principal,SAN JUAN AV.
20200552711,-58.399482639258,-34.604634603078,3,Via Local,PASTEUR
20200552835,-58.504572508457,-34.633724810385,10,Via Principal,"JUSTO, JUAN B. AV."
20200552939,-58.400378395200,-34.622315556040,3,Via Local,ALBERTI
20200553038,-58.440025238085,-34.666255020703,8,Via Principal,
20200553046,-58.488042189821,-34.623455863057,10,Via Local,"BELAUSTEGUI, LUIS, DR."
20200553325,-58.402846376631,-34.614052532996,3,Via Local,SAAVEDRA
20200553371,-58.405801138689,-34.609092390422,3,Via Principal,PUEYRREDON AV.
20200553506,-58.435915152638,-34.619362573322,6,Via Local,ROSARIO
20200553609,-58.472224626398,-34.634651493491,10,Via Principal,"ALBERDI, JUAN BAUTISTA AV."
20200553803,-58.402889984145,-34.602211066246,3,Via Local,TUCUMAN
20200553811,,,,,
20200553837,-58.416767839790,-34.655456464223,4,Via Principal,SAENZ AV.
20200553930,-58.399705825217,-34.641430777793,4,Via Local,"CHUTRO, PEDRO, PROF., DR."
20200553970,-58.470659373706,-34.628423065429,7,Via Principal,NAZCA AV.
20200554152,-58.508468618579,-34.639768838573,10,Via Principal,CORVALAN
20200554276,-58.521730718192,-34.659974639234,9,Autopista,"PAZ, GRAL. AV."
20200554794,-58.400983060785,-34.618666271133,3,Via Principal,INDEPENDENCIA AV.
20200554807,-58.511402895149,-34.658464191508,9,Via Principal,"ALBERDI, JUAN BAUTISTA AV."
20200554922,-58.402139952467,-34.604712936961,3,Via Principal,CORRIENTES AV.
20200554925,-58.381972268502,-34.588698726116,1,Via Principal,CERRITO
20200555007,-58.508311071483,-34.626830106108,10,Via Principal,LOPE DE VEGA AV.
20200555159,-58.388589209209,-34.599197581093,2,Via Principal,CORDOBA AV.
20200555178,-58.374391808610,-34.638511987512,4,Via Principal,"MONTES DE OCA, MANUEL AV."
20200555306,-58.456164759646,-34.564675428865,13,Via Local,CIUDAD DE LA PAZ
20200555385,-58.446248471069,-34.607615003162,15,Via Principal,SAN MARTIN AV.
20200555611,-58.440186,-34.644784,7,,
20200555642,-58.472703867799,-34.551463502286,13,Via Principal,CRAMER
20200555644,-58.381690911484,-34.606122187870,1,Via Principal,9 DE JULIO AV.
20200555732,-58.507613,-34.625336,10,,
20200556103,-58.460494021160,-34.539101331729,13,Via Local,"RIVADAVIA MARTIN, COMODORO"
20200556447,-58.474953957646,-34.633824904171,10,Via Local,"FALCON, RAMON L.,CNEL."
20200556663,-58.405968607725,-34.610119872510,3,Via Principal,PUEYRREDON AV.
20200556731,,,,,
20200556749,-58.397646001343,-34.590504868186,2,Via Local,AZCUENAGA
20200556841,-58.506169616107,-34.614109033754,10,Via Principal,"SASTRE, MARCOS"
20200556871,-58.389607039365,-34.621623017591,1,Via Local,HUMBERTO 1Â°
20200556997,-58.500376350840,-34.626414179826,10,Via Local,BERMUDEZ
20200557029,-58.493160603304,-34.606396185154,11,Via Local,CAMPANA
20200557082,-58.379709643078,-34.649334962516,4,Via Principal,"IRIARTE, GRAL. AV."
20200557131,-58.407609254846,-34.574505180286,14,Via Principal,CASARES AV.
20200557208,-58.391713520434,-34.613824010185,3,Via Principal,ENTRE RIOS AV.
20200557230,-58.410296752593,-34.598092145443,2,Via Principal,CORDOBA AV.
20200557297,-58.484992573886,-34.609250345744,11,Via Principal,ALVAREZ JONTE AV.
20200557360,-58.442193635130,-34.547774557924,13,Via Principal,"FIGUEROA ALCORTA, PRES. AV."
20200557399,-58.406461459817,-34.608699857821,3,Via Local,"MITRE, BARTOLOME"
20200557474,-58.467301284544,-34.635423530908,7,Via Principal,SAN PEDRITO AV.
20200557529,-58.407325484710,-34.606634819975,3,Via Local,BOULOGNE SUR MER
20200557579,-58.510847039547,-34.633992815801,10,Via Local,RUIZ DE LOS LLANOS
20200557624,-58.430053051434,-34.598113141913,15,Via Local,JUFRE
20200557803,-58.529279828869,-34.639317520336,9,Autopista,"PAZ, GRAL. AV."
20200557833,-58.454507990348,-34.604339844294,15,Via Local,"BELAUSTEGUI, LUIS, DR."
20200557946,-58.425754598895,-34.6314822596,7,Via Principal,LA PLATA AV.
20200558028,-58.475510095252,-34.654900300306,9,Via Principal,SAN JUAN BAUTISTA DE LA SALLE AV.
20200558255,,,,,
20200558300,-58.433041138258,-34.572787471251,14,Via Principal,"CAMPOS, LUIS M. AV."
20200558556,-58.498737536992,-34.637516709113,10,Via Principal,RIVADAVIA AV.
20200558559,-58.456030699990,-34.628124264760,7,Via Principal,CARABOBO AV.
20200558800,-58.380368940124,-34.615239097652,1,Via Local,"IRIGOYEN, BERNARDO DE"
20200558999,,,,,
20200559015,-58.519868119507,-34.632677466511,10,Via Principal,ALVAREZ JONTE AV.
20200559022,-58.472475619779,-34.652401972650,9,Via Principal,"PERON, EVA AV."
20200559074,-58.484014282693,-34.549606711267,12,Via Local,RUIZ HUIDOBRO
20200559161,-58.493627218258,-34.595629845985,15,Via Principal,NAZCA AV.
20200559201,-58.415155099810,-34.591773352026,14,Via Local,PARAGUAY
20200559287,-58.438589737822,-34.656511553332,8,Via Principal,"FERNANDEZ DE LA CRUZ, F., GRAL. AV."
20200559297,-58.462704985806,-34.607372457359,11,Via Principal,"JUSTO, JUAN B. AV."
20200559302,-58.437354705541,-34.568347256059,14,Via Principal,"CAMPOS, LUIS M. AV."
20200559392,-58.508465215032,-34.599836100123,11,Via Principal,LINCOLN AV.
20200559500,-58.431737268718,-34.616409438748,6,Via Principal,RIVADAVIA AV.
20200559607,-58.439528782180,-34.628854144804,6,Via Principal,DIRECTORIO AV.
20200559638,-58.508775218216,-34.669777099202,9,Autopista,"PAZ, GRAL. AV."
20200559677,-58.439462734001,-34.629027572521,7,Via Principal,DIRECTORIO AV.
20200559783,-58.417335580306,-34.594280931056,14,Via Principal,HONDURAS AV.
20200559798,-58.374548141136,-34.649806043559,4,Autopista,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI
20200559903,-58.423069729468,-34.651723338279,4,Via Local,BARCO CENTENERA DEL
20200559925,-58.529224945077,-34.633127164440,10,Autopista,"PAZ, GRAL. AV."
20200560103,-58.468986190804,-34.536714663295,13,Autopista,"PAZ, GRAL. AV."
20200560152,-58.509624217035,-34.625599751981,10,Via Principal,LOPE DE VEGA AV.
20200560214,-58.456285783700,-34.560145256491,13,Via Local,MENDOZA
20200560245,-58.495597551400,-34.617468742367,10,Via Local,"GONZALEZ, ELPIDIO"
20200560268,-58.382233829418,-34.626938657191,1,Via Local,LIMA
20200560345,-58.526798212949,-34.608246196017,11,Autopista,"PAZ, GRAL. AV."
20200560408,-58.456130691503,-34.565975105085,13,Via Local,AMENABAR
20200560458,-58.492256858017,-34.654964656829,9,Via Local,REMEDIOS
20200560464,-58.438995433314,-34.623264515390,6,Via Principal,"ALBERDI, JUAN BAUTISTA AV."
20200560509,-58.408150667452,-34.598068377123,2,Via Principal,CORDOBA AV.
20200560511,-58.435397393865,-34.617060765025,6,Via Local,"AMBROSETTI, JUAN B."
20200560608,-58.491062313540,-34.636035557768,10,Via Principal,RIVADAVIA AV.
20200560614,-58.424833808792,-34.640608047060,4,Via Principal,COBO AV.
20200560616,-58.509085011365,-34.634063766655,10,Via Local,IRIGOYEN
20200560642,-58.478675014789,-34.640532296908,9,Via Principal,DIRECTORIO AV.
20200559982,,,,,
20200560678,-58.430475627150,-34.608724541498,6,Via Principal,RIO DE JANEIRO
20200560709,-58.415907831092,-34.625225821031,5,Via Principal,SAN JUAN AV.
20200560915,-58.394598698003,-34.615889709630,3,Via Local,MEXICO
20200561302,-58.383883827624,-34.601451527324,1,Via Local,TUCUMAN
20200561313,-58.523457266037,-34.623881353924,10,Via Local,RUIZ DE LOS LLANOS
20200561338,-58.515370912795,-34.590359251363,11,Via Principal,SAN MARTIN AV.
20200561350,-58.452125234329,-34.546285130327,13,Via Principal,"FIGUEROA ALCORTA, PRES. AV."
20200561367,-58.484638641402,-34.557813906483,12,Via Principal,"LARRALDE, CRISOLOGO AV."
20200561575,-58.381253722840,-34.599030525176,1,Via Principal,CORDOBA AV.
20200561579,-58.414630286727,-34.597897398445,2,Via Principal,CORDOBA AV.
