IdSiniestro,IdActorVictima,Sexo,TipoVictima,RangoEtario
20190677900,,Femenino,Lesionada,Adulto Joven
20190677973,,Masculino,Lesionada,
20190678082,,Femenino,Lesionada,
20190678102,,Femenino,Lesionada,Adulto 40 a 49
20190678277,,Masculino,Lesionada,Adulto 30 a 39
20190678389,,Masculino,Lesionada,Adulto 30 a 39
20190678389,,Femenino,Lesionada,Adulto 30 a 39
20190678428,,Femenino,Lesionada,Adolescente
20190678428,,Femenino,Lesionada,Adulto 40 a 49
20190683240,,Masculino,Lesionada,Adulto Joven
20190678342,,Masculino,Lesionada,Adulto Joven
20190678891,,Masculino,Lesionada,Adulto 30 a 39
20190679055,,Femenino,Lesionada,
20190679157,,,Lesionada,
20190679180,,Femenino,Lesionada,
20190679260,,Femenino,Lesionada,
20190679260,,Femenino,Lesionada,Adulto 30 a 39
20190679269,,Femenino,Lesionada,Adulto Mayor
20190679308,,Masculino,Lesionada,Adulto Mayor
20190679470,,Masculino,Lesionada,Adulto Joven
20190679643,,Femenino,Lesionada,
20190679695,,Masculino,Lesionada,Adulto Joven
20190679701,,Femenino,Lesionada,Adulto Joven
20190679759,,Masculino,Lesionada,Adulto Joven
20190679939,,Masculino,Lesionada,Adulto Joven
20190679939,,Masculino,Lesionada,Adulto Joven
20190679948,,Femenino,Lesionada,Adulto Mayor
20190679952,,Femenino,Lesionada,Adulto Joven
20190680042,,Masculino,Lesionada,Adulto Mayor
20190680060,,Femenino,Lesionada,Adulto 30 a 39
20190680377,,Masculino,Lesionada,Adulto Joven
20190680599,,Masculino,Lesionada,
20190680690,,Femenino,Lesionada,Adulto 40 a 49
20190680790,,Masculino,Lesionada,
20190680823,,Masculino,Lesionada,Adulto 30 a 39
20190680834,,Masculino,Lesionada,
20190680837,,Masculino,Lesionada,
20190680919,,Femenino,Lesionada,Adulto 50 a 59
20190680990,,Masculino,Lesionada,Adulto 30 a 39
20190681060,,,Lesionada,
20190681064,,Masculino,Lesionada,Adulto 30 a 39
20190681134,,Femenino,Lesionada,Adulto Mayor
20190683432,,Femenino,Lesionada,Adulto 50 a 59
20190741790,,Femenino,Lesionada,Adulto 30 a 39
20190681161,,Masculino,Lesionada,Adulto 30 a 39
20190681283,,Masculino,Lesionada,
20190681729,,Masculino,Lesionada,
20190681729,,Masculino,Lesionada,Adulto Joven
20190681791,,Femenino,Lesionada,Adulto 30 a 39
20190681791,,Masculino,Lesionada,Adulto 30 a 39
20190682135,,Femenino,Lesionada,Adulto Mayor
20190682202,,Masculino,Lesionada,Adulto Mayor
20190682354,,Femenino,Lesionada,
20190682499,,Masculino,Lesionada,Adulto 40 a 49
20190682557,,Masculino,Lesionada,
20190682712,,Femenino,Lesionada,Adulto Joven
20190682790,,,Lesionada,
20190683117,,Femenino,Lesionada,
20190683129,,Masculino,Lesionada,
20190683129,,Femenino,Lesionada,
20190683192,,Masculino,Lesionada,Adulto 40 a 49
20190683207,,Masculino,Lesionada,Adulto 50 a 59
20190683213,,Masculino,Lesionada,Adulto Joven
20190683213,,Masculino,Lesionada,Adulto 50 a 59
20190683252,,Masculino,Lesionada,Adulto 30 a 39
20190683257,,Masculino,Lesionada,Adulto Joven
20190683263,,Masculino,Lesionada,Adulto Joven
20190683268,,Masculino,Lesionada,Adulto Joven
20190683349,,Masculino,Lesionada,Adulto 40 a 49
20190683359,,Femenino,Lesionada,Adulto 40 a 49
20190683489,,Masculino,Lesionada,
20190683502,,Masculino,Lesionada,Adulto Joven
20190683552,,Masculino,Lesionada,Adulto Joven
20190683552,,Masculino,Lesionada,Adulto Mayor
20190683571,,Femenino,Lesionada,Adulto Joven
20190683600,,Femenino,Lesionada,Adulto Joven
20190683698,,Femenino,Lesionada,
20190683698,,Femenino,Lesionada,
20190683725,,Femenino,Lesionada,
20190683808,,Masculino,Lesionada,Adulto 30 a 39
20190683822,,Masculino,Lesionada,Adulto 30 a 39
20190683896,,Femenino,Lesionada,Adulto Mayor
20190683926,,Masculino,Lesionada,Adulto Joven
20190683933,,Masculino,Lesionada,Adulto Joven
20190684040,,Femenino,Lesionada,Adulto 40 a 49
20190684040,,Masculino,Lesionada,
20190684113,,Masculino,Lesionada,Adulto 30 a 39
20190684920,,Femenino,Lesionada,Adulto Joven
20190220718,,Masculino,Lesionada,
20190716429,,,Lesionada,
20190684031,,Femenino,Lesionada,Adulto 30 a 39
20190684234,,Masculino,Lesionada,Adulto Joven
20190684482,,Femenino,Lesionada,
20190684500,,Masculino,Lesionada,
20190684500,,Masculino,Lesionada,
20190684500,,Masculino,Lesionada,Adulto 50 a 59
20190684667,,Masculino,Lesionada,Adulto 30 a 39
20190684667,,Femenino,Lesionada,Adulto 30 a 39
20190684840,,Masculino,Lesionada,Adulto 30 a 39
20190684856,,Masculino,Lesionada,
20190685006,,Masculino,Lesionada,
20190434782,,Femenino,Lesionada,
20190685240,,Femenino,Lesionada,Adulto 50 a 59
20190685336,,Masculino,Lesionada,Adulto Joven
20190685343,,Masculino,Lesionada,Adulto Joven
20190685379,,Masculino,Lesionada,Adulto Joven
20190685604,,Masculino,Lesionada,Adulto 30 a 39
20190685728,,Masculino,Lesionada,
20190685733,,Masculino,Lesionada,Adulto 30 a 39
20190685807,,Masculino,Lesionada,Adulto Joven
20190685837,,Masculino,Lesionada,Adulto 40 a 49
20190685861,,Masculino,Lesionada,Adulto Joven
20190685889,,Femenino,Lesionada,Adulto 30 a 39
20190685909,,,Lesionada,
20190685954,,Femenino,Lesionada,Adulto Mayor
20190685969,,Femenino,Lesionada,Adulto Joven
20190685969,,Masculino,Lesionada,Adulto Joven
20190686092,,Masculino,Lesionada,
20190686265,,Masculino,Lesionada,Adulto 30 a 39
20190686269,,Femenino,Lesionada,Adulto Joven
20190686391,,Femenino,Lesionada,Adulto Joven
20190686405,,Masculino,Lesionada,Adulto Joven
20190686509,,Masculino,Lesionada,Adulto Mayor
20190686548,,Masculino,Lesionada,Adulto Joven
20190686627,,Femenino,Lesionada,Adulto Joven
20190686662,,Masculino,Lesionada,Adulto 40 a 49
20190686736,,Masculino,Lesionada,Adulto 40 a 49
20190686886,,,Lesionada,
20190686905,,Femenino,Lesionada,Adulto 40 a 49
20190687171,,Masculino,Lesionada,Adulto 40 a 49
20190687312,,Femenino,Lesionada,Adulto 30 a 39
20190687529,,Femenino,Lesionada,Adulto 40 a 49
20190687756,,Masculino,Lesionada,Adulto Joven
20190687913,,Masculino,Lesionada,Adulto 40 a 49
20190687984,,,Lesionada,
20190688499,,Masculino,Lesionada,Adulto 50 a 59
20190688852,,Femenino,Lesionada,Adulto 30 a 39
20190688999,,Femenino,Lesionada,Adulto Mayor
20190689089,,Masculino,Lesionada,Adolescente
20190689093,,Masculino,Lesionada,Adulto 30 a 39
20190695281,,Femenino,Lesionada,Adulto Joven
20190689194,,Femenino,Lesionada,Adulto 30 a 39
20190689282,,Masculino,Lesionada,Adulto 40 a 49
20190689774,,Femenino,Lesionada,Adulto 50 a 59
20190689865,,Masculino,Lesionada,Adulto 50 a 59
20190689883,,Femenino,Lesionada,Adulto 40 a 49
20190690255,,Femenino,Lesionada,Adulto 30 a 39
20190690267,,,Lesionada,
20190690305,,Masculino,Lesionada,Adulto Joven
20190690376,,Masculino,Lesionada,Adulto 30 a 39
20190690379,,Femenino,Lesionada,Adulto 40 a 49
20190690435,,Femenino,Lesionada,Adulto 50 a 59
20190690457,,Femenino,Lesionada,Adulto Joven
20190690462,,Femenino,Lesionada,
20190440353,,Masculino,Lesionada,Adulto Joven
20190690571,,Masculino,Lesionada,Adulto 40 a 49
20190691206,,Masculino,Lesionada,Adulto Mayor
20190697139,,Masculino,Lesionada,Adulto 30 a 39
20190769259,,Femenino,Lesionada,Adulto 30 a 39
20190769259,,Masculino,Lesionada,Adulto 40 a 49
20190691493,,Masculino,Lesionada,Adulto Joven
20190691629,,Femenino,Lesionada,Adulto 40 a 49
20190691692,,Masculino,Lesionada,Adulto 30 a 39
20190691751,,Masculino,Lesionada,Infante
20190691904,,Femenino,Lesionada,
20190691129,,Femenino,Lesionada,Adulto 40 a 49
20190692246,,Masculino,Lesionada,Adulto Mayor
20190692502,,Femenino,Lesionada,Adulto 50 a 59
20190692673,,Masculino,Lesionada,Adulto Joven
20190692923,,Femenino,Lesionada,Adulto Joven
20190692970,,Femenino,Lesionada,
20190693262,,Femenino,Lesionada,Adulto Mayor
20190693834,,,Lesionada,
20190693945,,Femenino,Lesionada,Adulto 50 a 59
20190694160,,Masculino,Lesionada,Adulto 50 a 59
20190694303,,Masculino,Lesionada,Adulto Joven
20190694303,,Masculino,Lesionada,Adulto 40 a 49
20190694385,,,Lesionada,
20190694527,,Masculino,Lesionada,Adulto 40 a 49
20190694778,,Masculino,Lesionada,Adulto Joven
20190694785,,Masculino,Lesionada,Adulto Joven
20190696024,,Masculino,Lesionada,Adulto Joven
20190226889,,Masculino,Lesionada,Adulto Mayor
20190694832,,Masculino,Lesionada,Adulto Joven
20190694937,,,Lesionada,
20190695115,,Masculino,Lesionada,Adulto Joven
20190695268,,Femenino,Lesionada,Adulto 30 a 39
20190695290,,Masculino,Lesionada,Adulto 30 a 39
20190695932,,Femenino,Lesionada,Adulto 40 a 49
20190443672,,Masculino,Lesionada,Adulto Joven
20190696658,,Masculino,Lesionada,Adulto Joven
20190696694,,Femenino,Lesionada,Adulto Joven
20190696764,,Masculino,Lesionada,Adulto 50 a 59
20190696964,,Femenino,Lesionada,Adulto 30 a 39
20190697040,,Masculino,Lesionada,Adulto 40 a 49
20190697162,,Femenino,Lesionada,
20190704183,,Femenino,Lesionada,Adulto 40 a 49
20190494835,,Femenino,Lesionada,Adulto 40 a 49
20190721688,,Femenino,Lesionada,Adulto Mayor
20190813169,,Femenino,Lesionada,Adulto Mayor
20190683207,,Masculino,Lesionada,Adulto 50 a 59
20190698194,,Femenino,Lesionada,Adulto Joven
20190698198,,Femenino,Lesionada,Adulto Joven
20190698295,,Masculino,Lesionada,Adulto Joven
20190499330,,Femenino,Lesionada,Adulto 40 a 49
20190698980,,,Lesionada,
20190699022,,Masculino,Lesionada,
20190699077,,Masculino,Lesionada,Adulto 40 a 49
20190699153,,,Lesionada,
20190699391,,Masculino,Lesionada,Adulto Joven
20190699628,,,Lesionada,
20190699714,,Femenino,Lesionada,Adulto Joven
20190699787,,Masculino,Lesionada,Adulto 50 a 59
20190699787,,Masculino,Lesionada,Adulto 30 a 39
20190699797,,Masculino,Lesionada,Adulto Joven
20190699882,,Masculino,Lesionada,
20190700069,,Masculino,Lesionada,Adulto Joven
20190700087,,Masculino,Lesionada,Adulto Joven
20190700182,,Femenino,Lesionada,Adulto Joven
20190700251,,Masculino,Lesionada,
20190700309,,Masculino,Lesionada,Adulto Joven
20190700368,,Masculino,Lesionada,Adulto 30 a 39
20190700380,,Masculino,Lesionada,Adulto Joven
20190700473,,,Lesionada,
20190700522,,Masculino,Lesionada,Adulto Joven
20190700522,,Masculino,Lesionada,Adulto 50 a 59
20190704628,,Femenino,Lesionada,Adulto Joven
20190709206,,Femenino,Lesionada,Adulto 40 a 49
20190363995,,Masculino,Lesionada,Adulto 40 a 49
20190701135,,Masculino,Lesionada,Adulto Joven
20190701295,,Masculino,Lesionada,
20190701391,,Masculino,Lesionada,Adulto Joven
20190701564,,Masculino,Lesionada,Adulto 30 a 39
20190701764,,Masculino,Lesionada,Adulto 40 a 49
20190701865,,Masculino,Lesionada,Adulto 50 a 59
20190701978,,Masculino,Lesionada,Adulto 30 a 39
20190702044,,Masculino,Lesionada,Adulto Joven
20190702072,,Femenino,Lesionada,Adulto Joven
20190702096,,Masculino,Lesionada,Adulto 40 a 49
20190702261,,,Lesionada,
20190702694,,Femenino,Lesionada,Adulto Joven
20190702757,,Masculino,Lesionada,Adulto Joven
20190702789,,Femenino,Lesionada,Adulto Mayor
20190702811,,,Lesionada,
20190702822,,Femenino,Lesionada,Adulto 30 a 39
20190703011,,Masculino,Lesionada,Adulto 40 a 49
20190703034,,Femenino,Lesionada,Adulto Joven
20190703092,,Femenino,Lesionada,
20190703212,,Femenino,Lesionada,Adulto Joven
20190703319,,Masculino,Lesionada,Adulto Joven
20190705429,,Femenino,Lesionada,Adulto Joven
20190705442,,,Lesionada,
20190703716,,Femenino,Lesionada,Adulto 40 a 49
20190703793,,Masculino,Lesionada,Adulto Mayor
20190704141,,Masculino,Lesionada,Adulto 30 a 39
20190704304,,Masculino,Lesionada,Adulto 50 a 59
20190704373,,Masculino,Lesionada,Adulto 30 a 39
20190704553,,Masculino,Lesionada,Adulto Joven
20190704558,,Masculino,Lesionada,Adulto Mayor
20190704560,,,Lesionada,
20190704645,,Masculino,Lesionada,Adulto Joven
20190704785,,Masculino,Lesionada,Adulto Mayor
20190704983,,Femenino,Lesionada,Adulto 30 a 39
20190704983,,Masculino,Lesionada,Adulto 50 a 59
20190704983,,Masculino,Lesionada,Adulto 40 a 49
20190705048,,Masculino,Lesionada,Adulto 30 a 39
20190705448,,Femenino,Lesionada,Adolescente
20190705523,,Masculino,Lesionada,Adulto Joven
20190705570,,Masculino,Lesionada,Adulto 40 a 49
20190705645,,Femenino,Lesionada,Adulto 50 a 59
20190705649,,Femenino,Lesionada,Adulto 30 a 39
20190705837,,Masculino,Lesionada,Adulto 50 a 59
20190705875,,Masculino,Lesionada,Adulto 40 a 49
20190706000,,Masculino,Lesionada,
20190706036,,Masculino,Lesionada,Adulto 30 a 39
20190708139,,Masculino,Lesionada,Adulto 40 a 49
20190706182,,Femenino,Lesionada,Adulto 30 a 39
20190706368,,Femenino,Lesionada,Adulto Joven
20190706368,,Masculino,Lesionada,Adulto 30 a 39
20190706815,,,Lesionada,
20190706888,,Masculino,Lesionada,Adulto 40 a 49
20190707216,,Femenino,Lesionada,Adulto 40 a 49
20190707216,,Masculino,Lesionada,Adulto Joven
20190707216,,Femenino,Lesionada,Adulto Mayor
20190707219,,Masculino,Lesionada,
20190707306,,Masculino,Lesionada,Adulto 30 a 39
20190569109,,Masculino,Lesionada,Adulto 50 a 59
20190707689,,Femenino,Lesionada,Adulto 30 a 39
20190707709,,Masculino,Lesionada,Adulto 40 a 49
20190708049,,Masculino,Lesionada,Adulto 50 a 59
20190708131,,Masculino,Lesionada,Adulto Joven
20190708753,,Femenino,Lesionada,Adulto 30 a 39
20190708928,,Masculino,Lesionada,Adulto 40 a 49
20190709010,,,Lesionada,
20190709006,,Femenino,Lesionada,Adulto 40 a 49
20190709013,,Femenino,Lesionada,Adulto Joven
20190709291,,Masculino,Lesionada,Adulto Joven
20190709342,,Masculino,Lesionada,Adulto 50 a 59
20190710008,,Masculino,Lesionada,Adulto 50 a 59
20190710021,,Masculino,Lesionada,Adulto 30 a 39
20190710148,,Femenino,Lesionada,Adulto 40 a 49
20190710209,,Masculino,Lesionada,Adulto 40 a 49
20190710601,,Masculino,Lesionada,Adulto Joven
20190710728,,Masculino,Lesionada,Adulto Joven
20190710782,,Masculino,Lesionada,Adulto 30 a 39
20190710974,,Masculino,Lesionada,Adulto Joven
20190711188,,Masculino,Lesionada,Adulto 40 a 49
20190711387,,Femenino,Lesionada,Adulto 30 a 39
20190711388,,Masculino,Lesionada,Adulto Joven
20190711397,,,Lesionada,
20190713078,,Masculino,Lesionada,Adulto 40 a 49
20190720915,,Femenino,Lesionada,Adulto 50 a 59
20190711718,,Masculino,Lesionada,Adulto 30 a 39
20190711931,,Masculino,Lesionada,Adulto Joven
20190711970,,Femenino,Lesionada,Adulto 30 a 39
20190712123,,Femenino,Lesionada,Adulto 30 a 39
20190712683,,Masculino,Lesionada,Adulto 30 a 39
20190713003,,Masculino,Lesionada,Adulto 30 a 39
20190713195,,Femenino,Lesionada,Adulto Joven
20190713300,,Femenino,Lesionada,Adulto 30 a 39
20190713338,,,Lesionada,
20190713343,,Femenino,Lesionada,Adulto Joven
20190713393,,,Lesionada,
20190713413,,,Lesionada,
20190713444,,,Lesionada,
20190713606,,,Lesionada,
20190713652,,Femenino,Lesionada,Adulto Joven
20190713667,,Masculino,Lesionada,Adulto Mayor
20190713733,,Masculino,Lesionada,Adulto 40 a 49
20190713802,,Masculino,Lesionada,Adulto 30 a 39
20190713886,,,Lesionada,
20190713903,,Femenino,Lesionada,Adulto Mayor
20190713934,,Masculino,Lesionada,Adulto 40 a 49
20190714017,,Masculino,Lesionada,Adulto Joven
20190714033,,Masculino,Lesionada,Adulto Joven
20190714097,,Femenino,Lesionada,Adulto Joven
20190714189,,Femenino,Lesionada,Adulto Mayor
20190714257,,Femenino,Lesionada,Adulto 30 a 39
20190714258,,Masculino,Lesionada,Adulto 50 a 59
20190714279,,Masculino,Lesionada,Adulto Joven
20190714498,,,Lesionada,
20190719537,,Femenino,Lesionada,Adulto Joven
20190721429,,Femenino,Lesionada,Adulto Mayor
20190727315,,Femenino,Lesionada,Adulto 30 a 39
20190784125,,Masculino,Lesionada,Adulto Joven
20190714479,,Masculino,Lesionada,Adulto Joven
20190714590,,,Lesionada,
20190715836,,Masculino,Lesionada,Adulto 30 a 39
20190716194,,Masculino,Lesionada,Adulto 40 a 49
20190716207,,Masculino,Lesionada,Adulto Joven
20190716412,,Femenino,Lesionada,Infante
20190716444,,Masculino,Lesionada,Adulto Mayor
20190716562,,,Lesionada,
20190716605,,Masculino,Lesionada,Adulto Joven
20190716615,,Masculino,Lesionada,Adulto Joven
20190716792,,Femenino,Lesionada,Adulto 40 a 49
20190716860,,Femenino,Lesionada,Adulto 30 a 39
20190716862,,Masculino,Lesionada,Adulto Mayor
20190716945,,Masculino,Lesionada,Adulto 30 a 39
20190716972,,Masculino,Lesionada,Adulto 50 a 59
20190716983,,Masculino,Lesionada,Adulto Joven
20190717028,,Femenino,Lesionada,Adulto 50 a 59
20190717067,,Masculino,Lesionada,Adulto Joven
20190717214,,,Lesionada,
20190718478,,Masculino,Lesionada,Adulto Joven
20190719417,,Femenino,Lesionada,Adulto Joven
20190721255,,Femenino,Lesionada,Adulto Joven
20190726859,,Masculino,Lesionada,Adulto 40 a 49
20190714685,,Femenino,Lesionada,Adulto 30 a 39
20190716405,,Masculino,Lesionada,Adulto Joven
20190713995,,Masculino,Lesionada,Adulto Joven
20190717109,,Masculino,Lesionada,Adulto 30 a 39
20190715682,,Masculino,Lesionada,Adulto 30 a 39
20190717172,,Masculino,Lesionada,Adulto 30 a 39
20190717529,,Masculino,Lesionada,Adulto 30 a 39
20190717582,,Femenino,Lesionada,Adulto Joven
20190717697,,Masculino,Lesionada,Adulto Joven
20190717846,,Masculino,Lesionada,Adulto Joven
20190718197,,Masculino,Lesionada,Adulto Joven
20190718294,,Masculino,Lesionada,Adulto 40 a 49
20190718516,,Masculino,Lesionada,Adulto Joven
20190718578,,Femenino,Lesionada,Adulto 50 a 59
20190718909,,Masculino,Lesionada,Adulto 50 a 59
20190718961,,Masculino,Lesionada,Adulto 40 a 49
20190719008,,Femenino,Lesionada,Adulto 40 a 49
20190719363,,Femenino,Lesionada,Adulto 40 a 49
20190719437,,Masculino,Lesionada,Adulto 40 a 49
20190719472,,Femenino,Lesionada,Adulto 40 a 49
20190719557,,Femenino,Lesionada,Adulto Mayor
20190719624,,Femenino,Lesionada,Adulto Joven
20190719687,,Masculino,Lesionada,Adulto 30 a 39
20190719711,,Masculino,Lesionada,Adulto 40 a 49
20190719742,,Masculino,Lesionada,Adulto Joven
20190719806,,Femenino,Lesionada,Adulto 40 a 49
20190719844,,Femenino,Lesionada,Adulto Mayor
20190720451,,,Lesionada,
20190721567,,Femenino,Lesionada,Adulto 50 a 59
20190723835,,Masculino,Lesionada,Adulto Joven
20190735211,,Masculino,Lesionada,Adulto 30 a 39
20190718510,,Femenino,Lesionada,Adulto Mayor
20190718510,,Femenino,Lesionada,Adulto 30 a 39
20190718814,,Masculino,Lesionada,Adulto 30 a 39
20190719970,,Masculino,Lesionada,
20190720532,,Femenino,Lesionada,Adulto Joven
20190720615,,Femenino,Lesionada,Adulto Mayor
20190720824,,Masculino,Lesionada,Adulto 40 a 49
20190720907,,Masculino,Lesionada,Adulto Mayor
20190721078,,Masculino,Lesionada,Adulto 50 a 59
20190721404,,Masculino,Lesionada,Adulto Joven
20190721437,,,Lesionada,
20190721440,,Masculino,Lesionada,Adulto 30 a 39
20190721619,,Masculino,Lesionada,Adulto 30 a 39
20190721635,,Masculino,Lesionada,
20190721702,,Masculino,Lesionada,Adulto 30 a 39
20190721773,,Masculino,Lesionada,Adulto Joven
20190721985,,Femenino,Lesionada,Adulto Mayor
20190722051,,Femenino,Lesionada,Adulto 40 a 49
20190722064,,Masculino,Lesionada,Adulto Joven
20190722237,,Femenino,Lesionada,
20190722239,,,Lesionada,
20190722273,,Masculino,Lesionada,Adulto Mayor
20190722347,,Femenino,Lesionada,Adulto 40 a 49
20190722597,,,Lesionada,
20190726039,,Femenino,Lesionada,Adulto 30 a 39
20190727367,,Femenino,Lesionada,Adulto Mayor
20190016646,,Masculino,Lesionada,Adulto 30 a 39
20190721578,,Masculino,Lesionada,Adulto 50 a 59
20190722738,,,Lesionada,
20190723014,,Femenino,Lesionada,Adulto Mayor
20190723370,,Masculino,Lesionada,Adulto 30 a 39
20190723394,,Masculino,Lesionada,Adulto 40 a 49
20190723402,,Femenino,Lesionada,
20190723483,,Masculino,Lesionada,Adulto Joven
20190723596,,Masculino,Lesionada,Adulto 30 a 39
20190723642,,Masculino,Lesionada,Adulto 30 a 39
20190723771,,Masculino,Lesionada,Adulto 50 a 59
20190723798,,Masculino,Lesionada,Adulto Joven
20190723847,,,Lesionada,
20190724086,,,Lesionada,
20190729142,,Masculino,Lesionada,Adulto 30 a 39
20190724338,,Masculino,Lesionada,Adulto Joven
20190724439,,Femenino,Lesionada,Adulto Joven
20190724514,,Masculino,Lesionada,Adulto 30 a 39
20190724536,,Masculino,Lesionada,Adulto Joven
20190724536,,Masculino,Lesionada,Adulto 30 a 39
20190724584,,Masculino,Lesionada,Adulto Mayor
20190724636,,Masculino,Lesionada,Adulto Joven
20190724952,,Masculino,Lesionada,Adulto 30 a 39
20190725065,,Femenino,Lesionada,
20190725206,,Masculino,Lesionada,Adulto 40 a 49
20190725268,,,Lesionada,
20190728774,,Femenino,Lesionada,Adulto Mayor
20190737403,,Masculino,Lesionada,Adulto Joven
20190724627,,Masculino,Lesionada,Adulto Joven
20190726273,,,Lesionada,
20190726428,,Femenino,Lesionada,Adulto Mayor
20190726467,,Masculino,Lesionada,Adulto Joven
20190726468,,Masculino,Lesionada,Adulto 40 a 49
20190726545,,,Lesionada,
20190726669,,Masculino,Lesionada,Adulto Joven
20190726782,,Femenino,Lesionada,Adulto 40 a 49
20190728397,,Masculino,Lesionada,Adulto 50 a 59
20190750804,,Masculino,Lesionada,Infante
20190750804,,Femenino,Lesionada,Adulto Joven
20190726385,,Femenino,Lesionada,
20190726385,,Masculino,Lesionada,Adulto Mayor
20190726623,,Femenino,Lesionada,Adulto Mayor
20190727029,,Masculino,Lesionada,Adulto 30 a 39
20190727065,,Femenino,Lesionada,Adulto Joven
20190727095,,Femenino,Lesionada,Adulto 40 a 49
20190727099,,Masculino,Lesionada,Adulto 40 a 49
